Typ,Anzahl Items,Bin-Kapazitaet,LB,Hill Climbing,First Fit Descending,Abs. LB HC,Abs. LB FFD,Zeit HC (sec),Zeit FFD (sec)
scholl_1,100,100,63,67,67,4,4,0.19,0.0
scholl_1,100,100,63,71,71,8,8,0.16,0.0
scholl_1,100,100,70,80,80,10,10,0.13,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,150,40,41,41,1,1,0.15,0.0
scholl_1,100,100,64,70,70,6,6,0.15,0.0
scholl_1,100,150,35,35,35,0,0,0.02,0.0
scholl_1,100,150,44,44,45,0,1,0.01,0.0
scholl_1,100,150,36,36,36,0,0,0.01,0.0
scholl_1,100,100,55,56,56,1,1,0.24,0.01
scholl_1,100,120,55,61,61,6,6,0.15,0.0
scholl_1,100,100,52,54,54,2,2,0.17,0.0
scholl_1,100,120,42,42,42,0,0,0.02,0.0
scholl_1,100,150,38,38,38,0,0,0.02,0.0
scholl_1,100,150,34,34,34,0,0,0.01,0.0
scholl_1,100,120,55,60,60,5,5,0.14,0.0
scholl_1,100,150,46,47,47,1,1,0.13,0.0
scholl_1,100,120,55,62,62,7,7,0.13,0.0
scholl_1,100,120,55,61,61,6,6,0.13,0.0
scholl_1,100,100,46,46,46,0,0,0.01,0.0
scholl_1,100,150,33,33,33,0,0,0.01,0.0
scholl_1,100,120,44,45,45,1,1,0.14,0.0
scholl_1,100,120,54,57,57,3,3,0.12,0.0
scholl_1,100,100,64,70,70,6,6,0.14,0.0
scholl_1,100,150,44,46,46,2,2,0.2,0.0
scholl_1,100,150,43,44,44,1,1,0.19,0.0
scholl_1,100,120,53,57,57,4,4,0.26,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,120,39,39,39,0,0,0.01,0.0
scholl_1,100,150,45,45,46,0,1,0.03,0.0
scholl_1,100,100,45,45,45,0,0,0.01,0.0
scholl_1,100,100,62,68,68,6,6,0.18,0.0
scholl_1,100,120,50,51,51,1,1,0.17,0.0
scholl_1,100,120,42,42,42,0,0,0.01,0.0
scholl_1,100,120,51,54,54,3,3,0.21,0.0
scholl_1,100,120,41,42,42,1,1,0.14,0.0
scholl_1,100,100,64,73,73,9,9,0.15,0.0
scholl_1,100,100,65,74,74,9,9,0.14,0.0
scholl_1,100,150,44,44,45,0,1,0.01,0.0
scholl_1,100,120,55,60,60,5,5,0.13,0.0
scholl_1,100,100,64,71,71,7,7,0.34,0.0
scholl_1,100,150,41,42,42,1,1,0.27,0.0
scholl_1,100,150,37,37,37,0,0,0.01,0.0
scholl_1,100,150,43,43,43,0,0,0.01,0.0
scholl_1,100,150,41,41,41,0,0,0.02,0.0
scholl_1,100,120,47,50,50,3,3,0.1,0.0
scholl_1,100,150,34,34,34,0,0,0.01,0.0
scholl_1,100,120,40,40,40,0,0,0.01,0.0
scholl_1,100,120,49,51,51,2,2,0.19,0.0
scholl_1,100,120,42,43,43,1,1,0.2,0.0
scholl_1,100,120,52,55,55,3,3,0.11,0.0
scholl_1,100,150,32,32,32,0,0,0.03,0.0
scholl_1,100,100,54,58,58,4,4,0.14,0.0
scholl_1,100,150,39,40,40,1,1,0.15,0.0
scholl_1,100,150,41,41,42,0,1,0.01,0.0
scholl_1,100,120,52,56,56,4,4,0.11,0.0
scholl_1,100,100,59,62,62,3,3,0.16,0.0
scholl_1,100,100,67,77,77,10,10,0.17,0.0
scholl_1,100,150,46,47,47,1,1,0.14,0.0
scholl_1,100,100,51,52,52,1,1,0.14,0.0
scholl_1,100,100,59,68,68,9,9,0.13,0.0
scholl_1,100,100,52,55,55,3,3,0.14,0.0
scholl_1,100,120,53,57,57,4,4,0.11,0.0
scholl_1,100,150,45,47,47,2,2,0.13,0.0
scholl_1,100,120,51,54,54,3,3,0.12,0.0
scholl_1,100,120,50,52,52,2,2,0.12,0.0
scholl_1,100,100,64,70,70,6,6,0.13,0.0
scholl_1,100,120,54,59,59,5,5,0.12,0.0
scholl_1,100,150,35,35,35,0,0,0.01,0.0
scholl_1,100,100,49,50,50,1,1,0.14,0.0
scholl_1,100,120,48,49,49,1,1,0.13,0.0
scholl_1,100,100,60,64,64,4,4,0.14,0.0
scholl_1,100,150,33,33,33,0,0,0.01,0.0
scholl_1,100,150,42,43,43,1,1,0.14,0.0
scholl_1,100,120,49,50,50,1,1,0.12,0.0
scholl_1,100,100,62,66,66,4,4,0.17,0.01
scholl_1,100,120,41,41,41,0,0,0.01,0.0
scholl_1,100,100,62,65,65,3,3,0.13,0.0
scholl_1,100,100,46,46,46,0,0,0.01,0.0
scholl_1,100,150,41,42,42,1,1,0.14,0.0
scholl_1,100,150,39,40,40,1,1,0.16,0.0
scholl_1,100,100,65,73,73,8,8,0.14,0.0
scholl_1,100,120,44,46,46,2,2,0.12,0.0
scholl_1,100,120,55,60,60,5,5,0.12,0.0
scholl_1,100,100,55,59,59,4,4,0.17,0.0
scholl_1,100,100,65,74,74,9,9,0.17,0.0
scholl_1,100,150,41,41,42,0,1,0.01,0.0
scholl_1,100,120,52,56,56,4,4,0.12,0.0
scholl_1,100,100,60,67,67,7,7,0.12,0.0
scholl_1,100,100,48,49,49,1,1,0.14,0.0
scholl_1,100,100,62,67,67,5,5,0.15,0.0
scholl_1,100,100,66,75,75,9,9,0.14,0.0
scholl_1,100,150,45,46,46,1,1,0.12,0.0
scholl_1,100,100,66,77,77,11,11,0.13,0.0
scholl_1,100,120,54,60,60,6,6,0.12,0.0
scholl_1,100,120,50,52,52,2,2,0.13,0.0
scholl_1,100,120,49,50,50,1,1,0.12,0.0
scholl_1,100,100,47,48,48,1,1,0.14,0.0
